# cam_id width height fx fy cx cy k1 k2 p1 p2 cam_name qvecw qvecx qvecy qvecz tvecx tvecy tvecz
37 1280 720 937.2315673828125 937.6607055664062 660.1366424560547 368.82275104522705 -0.4083091257206195 0.1575064282444972 0.002097393358420598 -0.0011966121100077806 brics-odroid-021_cam1 -0.3888621056997548 0.8317978618605241 0.2119909163174741 -0.33460189950729646 -0.08185328280915852 -0.3433327216391048 1.38988194695478
38 1280 720 969.8014526367188 971.3572998046875 617.7883911132812 302.2346591949463 -0.42780152159301166 0.19920061289742758 0.0036983606047002004 0.0018233042752754754 brics-odroid-022_cam0 -0.3784422205876105 0.8367260234139452 -0.19979298324872885 0.3416925683464268 -0.6517313678845131 0.3155511462814636 0.9762900451064934
39 1280 720 907.2617797851562 908.92041015625 643.3611297607422 367.9734992980957 -0.39325043702749035 0.1316204081487672 0.0009830864956166644 -0.0014885645074662966 brics-odroid-022_cam1 -0.467620365662979 0.8827726415781413 0.023614302046415573 -0.038548951182007844 -0.43699570642510915 -0.1742444808445601 1.164474473398513
40 1280 720 932.8589477539062 934.9334106445312 641.4190673828125 363.3761930465698 -0.39503439141577185 0.12892408297543112 0.002786295504504298 -0.0016105595878094265 brics-odroid-023_cam0 0.2449890401888498 -0.33968509955646575 -0.41354447172054515 0.8084400863614046 0.7781571101354463 0.06769802374821579 0.9090938725045901
41 1280 720 926.3526611328125 926.8395385742188 593.7731170654297 330.2756094932556 -0.3990032224223006 0.14422826649470652 -0.0006351241929955745 0.0017520967021927747 brics-odroid-024_cam0 -0.23621923699314623 0.42431553276450257 -0.37306068480320814 0.7905583635528205 -0.12237436742102079 0.794425021596732 0.5112635661789494
42 1280 720 964.8759155273438 966.6707153320312 626.0219192504883 384.35089588165283 -0.41991551999649174 0.18469841262384268 -0.0013855575326724432 0.00417643590999144 brics-odroid-024_cam1 -0.3382085860419065 0.5572925060194415 -0.3850449267722508 0.6532843327595247 -0.4785694970776832 0.6858529981687783 0.6390402794031164
43 1280 720 1043.9586181640625 1050.080810546875 657.1649932861328 310.01619815826416 -0.49239980817090556 0.2150975538654824 0.01568776903130217 -0.005098074212950134 brics-odroid-025_cam0 -0.026136333136886108 0.02004360996391958 -0.6192971862846851 0.7844655128491269 0.4665998602260504 0.4500848598022698 0.8628060359174422
44 1280 720 926.7869873046875 927.0288696289062 647.7210235595703 343.568959236145 -0.3898429492692265 0.12029712603770863 0.0014701034548522092 -0.001082051294591771 brics-odroid-025_cam1 0.4819591845641502 -0.5077233583872449 -0.49090511508232115 0.5185985959759725 0.5136855710354049 -0.440057398718218 0.9103989365452687
45 1280 720 930.7817993164062 931.4078979492188 673.1925964355469 363.9404010772705 -0.3865999660792927 0.1351822808172849 -0.004859430404318153 -0.001739473798777325 brics-odroid-026_cam0 0.4063380997478212 0.8460316226117017 0.17040106475351866 0.30013883348411924 -0.6682494944751902 0.39125732077429876 0.19223472059733487
46 1280 720 933.1951293945312 932.5657348632812 666.6091156005859 310.24781227111816 -0.36515805463555434 0.10455529819324326 -0.001553827855003895 -0.004595794071114249 brics-odroid-026_cam1 0.696380734761432 0.6372789841828105 -0.2141588462990466 0.25112816871851446 -0.12417201004451534 0.4754134212839638 -0.2241099973874995
47 1280 720 930.7589111328125 931.9380493164062 622.2679901123047 352.34615564346313 -0.40599750698606585 0.16208529762150253 -0.0006042967310773514 0.00040018204495429496 brics-odroid-027_cam0 0.4183173612928751 0.8368177647338478 -0.14472966210572827 -0.32217997885277505 -0.08285725862961005 0.9212976210722273 0.5500349118581861
48 1280 720 927.7893676757812 927.3556518554688 652.9328155517578 338.35822105407715 -0.3849360954776181 0.12784821994856785 0.0008061740088372995 -0.0006794611368826091 brics-odroid-027_cam1 0.45920307949548983 0.8878145436633539 -0.029192586383027422 -0.008103131614320183 -0.4624922774443136 0.7065065733817656 0.32376278504712286
49 1280 720 934.9558715820312 935.5277099609375 642.0475769042969 378.14173221588135 -0.3954900618810602 0.14454134751070677 -0.00045189655509952605 -0.0016716669961717166 brics-odroid-028_cam0 0.5743199392121542 0.5698477739405224 0.13414273197562004 0.5722201057429702 -0.18462295427336242 -0.04934825001513387 -0.2850427378874223
50 1280 720 924.4468383789062 923.8079223632812 639.3854904174805 332.40521907806396 -0.37071860070080975 0.1114779266255877 0.0013881841191526834 0.00010960069301687837 brics-odroid-029_cam0 0.33931660449485274 0.7271856059843426 -0.33040156082660876 -0.4968904758260203 0.23992105171875128 0.7687457822709037 0.4032383304287136
51 1280 720 933.797607421875 934.51513671875 639.6634674072266 309.20456171035767 -0.4139381624081797 0.1546946884822171 0.001719427071662508 0.0003966929286469837 brics-odroid-029_cam1 -0.2691236980042644 -0.4626917469593559 0.3659088899982117 0.7613143021699288 0.5004460023566699 0.578316882426802 0.21953520556554784
52 1280 720 935.3291015625 937.7300415039062 629.3191528320312 305.2813696861267 -0.4026448596683861 0.14438145375783526 0.0022246721126809544 0.0005546009499224312 brics-odroid-030_cam0 0.5565239857817735 0.8305294690764361 0.018866824860047766 -0.01207878987655354 -0.4983826280297478 0.47051400436071106 0.07143876064821472
